,Date,Close,High,Low,Open,Volume
288,2021-03-02,20158.853515625,20331.51953125,19943.01953125,20202.01953125,55850212
289,2021-03-03,20202.01953125,20309.9375,20072.51953125,20094.103515625,53230600
290,2021-03-04,19813.51953125,20245.1875,19425.01953125,20245.1875,66282788
291,2021-03-05,19856.685546875,19899.853515625,19468.185546875,19705.603515625,52787900
292,2021-03-08,19986.1875,20245.1875,19856.685546875,20115.6875,44211614
293,2021-03-09,19791.935546875,19943.01953125,19446.603515625,19856.685546875,38663589
294,2021-03-10,19684.01953125,19791.935546875,19489.76953125,19791.935546875,37673706
295,2021-03-11,20029.353515625,20137.26953125,19770.353515625,19813.51953125,40590074
296,2021-03-12,20050.9375,20115.6875,19943.01953125,20115.6875,32023981
297,2021-03-15,20072.51953125,20245.1875,20029.353515625,20115.6875,30463519
298,2021-03-16,19899.853515625,20115.6875,19770.353515625,20115.6875,41043895
299,2021-03-17,19986.1875,20050.9375,19878.26953125,19921.4375,30328462
300,2021-03-18,20115.6875,20180.4375,20007.76953125,20158.853515625,31277572
301,2021-03-19,20353.103515625,20482.603515625,20115.6875,20115.6875,46102886
302,2021-03-22,20180.4375,20482.603515625,20158.853515625,20417.853515625,25888234
303,2021-03-23,20115.6875,20331.51953125,20029.353515625,20137.26953125,29020509
304,2021-03-24,19619.26953125,20007.76953125,19468.185546875,19878.26953125,55521718
305,2021-03-25,19425.01953125,19748.76953125,19338.685546875,19727.185546875,47209989
306,2021-03-26,19943.01953125,19943.01953125,19446.603515625,19640.853515625,67742547
307,2021-03-29,19986.1875,20115.6875,19921.4375,20072.51953125,31867401
308,2021-03-30,20050.9375,20180.4375,19899.853515625,20072.51953125,32047380
309,2021-03-31,20202.01953125,20439.4375,20007.76953125,20050.9375,39101194
310,2021-04-01,20935.853515625,20935.853515625,20266.76953125,20288.353515625,65378851
311,2021-04-02,21173.271484375,21281.1875,20979.021484375,21065.353515625,38984901
312,2021-04-05,21281.1875,21410.6875,21130.103515625,21367.521484375,36643514
313,2021-04-06,21324.35546875,21389.10546875,21194.85546875,21281.1875,33667840
314,2021-04-07,21345.9375,21410.6875,21108.521484375,21324.35546875,33624057
315,2021-04-08,21302.771484375,21410.6875,21151.6875,21367.521484375,28129314
316,2021-04-09,21389.10546875,21540.1875,21173.271484375,21281.1875,47578792
317,2021-04-12,22101.35546875,22230.85546875,21475.4375,21540.1875,62803951
318,2021-04-13,21626.521484375,22230.85546875,21626.521484375,22230.85546875,62448351
319,2021-04-14,22878.35546875,23007.85546875,21540.1875,21626.521484375,67073212
320,2021-04-15,23525.857421875,23612.189453125,22662.5234375,23094.189453125,74312125
321,2021-04-16,23569.0234375,24043.857421875,23094.189453125,23353.189453125,66330511
322,2021-04-19,24950.357421875,24950.357421875,23612.189453125,23828.0234375,80682774
323,2021-04-20,24691.357421875,25295.69140625,24173.357421875,25036.69140625,88816820
324,2021-04-22,23741.689453125,24993.525390625,23741.689453125,24389.19140625,76655829
325,2021-04-23,24346.0234375,24346.0234375,23655.357421875,23957.5234375,66976380
326,2021-04-26,23784.857421875,24432.357421875,23741.689453125,24389.19140625,60061096
327,2021-04-27,24302.857421875,24346.0234375,23482.689453125,23784.857421875,54485734
328,2021-04-28,24173.357421875,24389.19140625,23957.5234375,24302.857421875,38124516
329,2021-04-29,25079.859375,25338.859375,24346.0234375,24389.19140625,64581478
330,2021-05-04,25813.693359375,26072.693359375,24605.025390625,24734.525390625,76438532
331,2021-05-05,25597.859375,26029.525390625,25597.859375,25900.025390625,59581791
332,2021-05-06,25641.025390625,26029.525390625,25382.025390625,25597.859375,52145968
333,2021-05-07,26245.359375,26547.52734375,25511.525390625,25554.69140625,68705025
334,2021-05-10,27195.02734375,27324.52734375,26245.359375,26245.359375,66143792
335,2021-05-11,26763.359375,27324.52734375,26763.359375,27324.52734375,68710818
336,2021-05-12,27065.52734375,27065.52734375,26461.193359375,26590.693359375,72996759
337,2021-05-13,26547.52734375,27195.02734375,26547.52734375,26936.02734375,64342173
338,2021-05-14,26504.359375,26979.193359375,26331.693359375,26763.359375,76335212
339,2021-05-17,26720.193359375,26936.02734375,26159.025390625,26504.359375,86048252
340,2021-05-18,27367.693359375,27497.193359375,26979.193359375,26979.193359375,90686317
341,2021-05-19,28533.1953125,28792.1953125,27410.861328125,27626.693359375,70442012
342,2021-05-20,28749.029296875,28792.1953125,28274.1953125,28576.361328125,60595536
343,2021-05-21,28317.361328125,28662.6953125,28231.02734375,28533.1953125,63131750
344,2021-05-24,28231.02734375,28533.1953125,28058.361328125,28317.361328125,60744031
345,2021-05-25,29094.36328125,29267.029296875,28144.6953125,28187.861328125,62206963
346,2021-05-26,29267.029296875,29267.029296875,29008.029296875,29094.36328125,41059417
347,2021-05-27,28835.361328125,29267.029296875,28576.361328125,29223.86328125,49937091
348,2021-05-28,28964.861328125,29051.1953125,28576.361328125,28964.861328125,71280391
349,2021-05-31,30710.955078125,30710.955078125,30186.48046875,30710.955078125,104896676
350,2021-06-01,32342.658203125,32808.859375,31468.53125,31818.181640625,57508993
351,2021-06-02,31468.53125,32342.658203125,30885.78125,32051.28125,68729402
352,2021-06-03,31643.357421875,31818.181640625,30885.78125,31468.53125,64915077
353,2021-06-04,31759.90625,32226.107421875,31643.357421875,31759.90625,55065066
354,2021-06-07,30710.955078125,32051.28125,30303.03125,31818.181640625,60070809
355,2021-06-08,29137.529296875,30827.505859375,29137.529296875,30477.85546875,69282812
356,2021-06-09,29312.353515625,29953.380859375,28554.779296875,29079.25390625,70942527
357,2021-06-10,30069.9296875,30652.6796875,29137.529296875,29254.080078125,50300935
358,2021-06-11,30944.056640625,31002.330078125,30069.9296875,30361.3046875,50028434
359,2021-06-14,31235.431640625,31643.357421875,30769.23046875,31177.15625,49999948
360,2021-06-15,31002.330078125,31235.431640625,30710.955078125,30885.78125,37458048
361,2021-06-16,30186.48046875,30885.78125,30011.654296875,30769.23046875,51075366
362,2021-06-17,29953.380859375,30244.755859375,29662.00390625,29662.00390625,35079500
363,2021-06-18,30361.3046875,31060.60546875,29953.380859375,30244.755859375,51450312
364,2021-06-21,29836.830078125,30594.40625,29836.830078125,30303.03125,38937411
365,2021-06-22,30128.205078125,30536.130859375,29836.830078125,30011.654296875,33249386
366,2021-06-23,29953.380859375,30244.755859375,29778.5546875,30069.9296875,32019186
367,2021-06-24,29487.1796875,30128.205078125,29428.904296875,29953.380859375,34962126
368,2021-06-25,29545.455078125,29836.830078125,29020.978515625,29545.455078125,46272282
369,2021-06-28,30536.130859375,30594.40625,29603.73046875,29895.10546875,71901600
370,2021-06-29,30186.48046875,30652.6796875,30128.205078125,30594.40625,34130054
371,2021-06-30,30011.654296875,30419.580078125,29953.380859375,30244.755859375,35737003
372,2021-07-01,30769.23046875,30827.505859375,30069.9296875,30128.205078125,70111640
373,2021-07-02,30477.85546875,31118.880859375,30419.580078125,30885.78125,52850568
374,2021-07-05,29836.830078125,30477.85546875,29603.73046875,30477.85546875,69516874
375,2021-07-06,27972.02734375,30419.580078125,27972.02734375,29778.5546875,80227460
376,2021-07-07,29079.25390625,29079.25390625,27884.615234375,28554.779296875,72308292
377,2021-07-08,28554.779296875,29195.8046875,28321.677734375,29079.25390625,50825173
378,2021-07-09,27564.103515625,28613.052734375,26806.52734375,28263.40234375,75441193
379,2021-07-12,26194.638671875,27331.001953125,25641.025390625,27214.453125,126436251
380,2021-07-13,26515.15234375,26806.52734375,25961.5390625,26515.15234375,46909261
381,2021-07-14,26223.775390625,26806.52734375,25844.98828125,26748.251953125,49319040
382,2021-07-15,27097.90234375,27301.865234375,25990.67578125,25990.67578125,50480514
383,2021-07-16,27243.58984375,27651.515625,27097.90234375,27214.453125,38458749
384,2021-07-19,25815.8515625,26748.251953125,25641.025390625,26602.564453125,66140301
385,2021-07-20,27564.103515625,27564.103515625,25903.263671875,26223.775390625,68971186
386,2021-07-21,27243.58984375,27855.478515625,27156.177734375,27680.65234375,36612060
387,2021-07-22,27505.828125,27797.203125,26981.3515625,27214.453125,36850927
388,2021-07-23,26689.9765625,27389.27734375,26689.9765625,27272.7265625,47353533
389,2021-07-26,26573.42578125,26864.802734375,26019.814453125,26515.15234375,41748717
390,2021-07-27,26923.076171875,27272.7265625,26631.701171875,26806.52734375,31242009
391,2021-07-28,27214.453125,27447.552734375,26923.076171875,26981.3515625,36405282
392,2021-07-29,27447.552734375,27797.203125,27272.7265625,27360.140625,56402001
393,2021-07-30,27564.103515625,27738.927734375,27447.552734375,27447.552734375,39876235
394,2021-08-02,27534.96484375,27913.751953125,27331.001953125,27447.552734375,41141442
395,2021-08-03,27534.96484375,27768.064453125,27243.58984375,27564.103515625,46103599
396,2021-08-04,27680.65234375,27972.02734375,27534.96484375,27709.791015625,39718191
397,2021-08-05,28438.228515625,28554.779296875,27593.240234375,27651.515625,52221482
398,2021-08-06,28205.12890625,28613.052734375,28146.853515625,28321.677734375,32901844
399,2021-08-09,28962.703125,28962.703125,27942.890625,28030.302734375,46970179
400,2021-08-10,28787.87890625,29428.904296875,28613.052734375,29195.8046875,45120502
401,2021-08-11,28525.640625,29020.978515625,28525.640625,29020.978515625,37719308
402,2021-08-12,28205.12890625,28554.779296875,28205.12890625,28496.50390625,40441657
403,2021-08-13,28350.81640625,28379.953125,27797.203125,28205.12890625,45016513
404,2021-08-16,28817.015625,28846.154296875,28525.640625,28554.779296875,40858302
405,2021-08-17,29370.62890625,29662.00390625,28904.4296875,28933.56640625,80045221
406,2021-08-18,29370.62890625,29662.00390625,29079.25390625,29428.904296875,43438136
407,2021-08-19,29662.00390625,29895.10546875,29370.62890625,29487.1796875,48928650
408,2021-08-20,28554.779296875,29720.279296875,28088.578125,29603.73046875,92121674
409,2021-08-23,27680.65234375,28554.779296875,27680.65234375,28554.779296875,59126838
410,2021-08-24,27826.33984375,28117.71484375,27680.65234375,27738.927734375,37900261
411,2021-08-25,28205.12890625,28263.40234375,27622.376953125,27942.890625,28145144
412,2021-08-26,27797.203125,28321.677734375,27709.791015625,28321.677734375,31309808
413,2021-08-27,27738.927734375,27884.615234375,27243.58984375,27680.65234375,45297765
414,2021-08-30,28379.953125,28409.091796875,27768.064453125,27972.02734375,31146549
415,2021-08-31,28729.603515625,28962.703125,28438.228515625,28554.779296875,44483180
416,2021-09-01,28671.328125,28875.291015625,28496.50390625,28554.779296875,25852396
417,2021-09-06,29836.830078125,29953.380859375,28787.87890625,28846.154296875,83966796
418,2021-09-07,29545.455078125,30303.03125,29487.1796875,30069.9296875,55676476
419,2021-09-08,29895.10546875,30244.755859375,29370.62890625,29545.455078125,57039667
420,2021-09-09,30244.755859375,30536.130859375,30011.654296875,30069.9296875,64835197
421,2021-09-10,30011.654296875,30419.580078125,29953.380859375,30303.03125,31980576
422,2021-09-13,29603.73046875,30011.654296875,29545.455078125,30011.654296875,48458466
423,2021-09-14,29312.353515625,29720.279296875,29254.080078125,29603.73046875,39823382
424,2021-09-15,30069.9296875,30303.03125,29079.25390625,29195.8046875,49842556
425,2021-09-16,29895.10546875,30477.85546875,29895.10546875,30303.03125,32228709
426,2021-09-17,30186.48046875,30303.03125,29895.10546875,29953.380859375,46460098
427,2021-09-20,29895.10546875,30536.130859375,29662.00390625,30536.130859375,55475018
428,2021-09-21,29603.73046875,29836.830078125,29254.080078125,29487.1796875,51023886
429,2021-09-22,29662.00390625,29778.5546875,29487.1796875,29603.73046875,25403148
430,2021-09-23,29720.279296875,30244.755859375,29662.00390625,29895.10546875,30641941
431,2021-09-24,29603.73046875,30128.205078125,29545.455078125,29720.279296875,28479421
432,2021-09-27,29603.73046875,30303.03125,29603.73046875,29953.380859375,49912947
433,2021-09-28,30652.6796875,30710.955078125,29487.1796875,29487.1796875,62119027
434,2021-09-29,31060.60546875,31235.431640625,30652.6796875,30710.955078125,60503413
435,2021-09-30,30827.505859375,31293.70703125,30769.23046875,31293.70703125,42139124
436,2021-10-01,31118.880859375,31293.70703125,30710.955078125,30827.505859375,67563294
437,2021-10-04,32342.658203125,32575.7578125,31410.255859375,31410.255859375,77993571
438,2021-10-05,32226.107421875,32575.7578125,32109.556640625,32342.658203125,47235472
439,2021-10-06,32692.30859375,32808.859375,32284.3828125,32517.482421875,49297075
440,2021-10-07,32400.931640625,33041.95703125,32342.658203125,32867.1328125,47485837
441,2021-10-08,32459.20703125,32750.58203125,32167.83203125,32517.482421875,39626385
442,2021-10-11,33333.33203125,33391.609375,32459.20703125,32692.30859375,46011192
443,2021-10-12,33216.78515625,33566.43359375,33100.234375,33391.609375,32995246
444,2021-10-13,33100.234375,33449.8828125,32925.40625,33216.78515625,28464406
445,2021-10-14,33100.234375,33449.8828125,33041.95703125,33100.234375,35280272
446,2021-10-15,33391.609375,33624.70703125,33216.78515625,33391.609375,33175770
447,2021-10-18,33741.2578125,34032.6328125,33508.16015625,33566.43359375,36844063
448,2021-10-19,33333.33203125,33799.53515625,33275.05859375,33566.43359375,44255810
449,2021-10-20,33158.5078125,33508.16015625,32517.482421875,33449.8828125,59461972
450,2021-10-21,33333.33203125,33916.08203125,32983.68359375,33333.33203125,68600187
451,2021-10-22,33041.95703125,33682.984375,33041.95703125,33449.8828125,34345224
452,2021-10-25,32109.556640625,33041.95703125,32109.556640625,32925.40625,71151193
453,2021-10-26,32808.859375,32808.859375,31585.08203125,31934.732421875,48800808
454,2021-10-27,33741.2578125,33741.2578125,32808.859375,32808.859375,50920582
455,2021-10-28,33799.53515625,33916.08203125,33391.609375,33741.2578125,37687134
456,2021-10-29,33275.05859375,33857.80859375,33275.05859375,33799.53515625,41836422
457,2021-11-01,32459.20703125,33275.05859375,32459.20703125,33275.05859375,78796144
